Provider PHIN ID,Provider,Site PHIN ID,Site,Sector,Site Profile URL,Site URL,Site Address 1,Site Address 2,Site City,Site Postcode,Site Longitude,Site Latitude,Site ODS Code,Site GOR,Provider ODS Code,Regulator,Regulator ID,Regulator Rating
PHIN-37Q,Pennine Acute Hospitals NHS Trust,PHIN-OLD001,The Royal Oldham Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/the-royal-oldham-hospital-44493,,Rochdale Road,,Oldham,OL1 2JH,-2.122,53.553,RW603,North West,RW6,CQC,RW603,Requires improvement
PHIN-48P,Phoenix Hospital Group,PHIN-ESS065,Phoenix Hospital Chelmsford,IND,https://www.phin.org.uk/profiles/hospitals/phoenix-hospital-chelmsford-101713,http://www.phoenixhospitalgroup.com,Essex Healthcare Park,West Hanningfield Road,Chelmsford,CM2 8FR,0.504,51.707,DM804,East of England,DM8,CQC,1-7784742645,
PHIN-48P,Phoenix Hospital Group,PHIN-GRL046,Weymouth Street Hospital,IND,https://www.phin.org.uk/profiles/hospitals/weymouth-street-hospital-19845,https://www.phoenixhospitalgroup.com,42-46 Weymouth Street,,London,W1G 6NP,-0.151,51.520,NT496,London,DM8,CQC,1-129508000,Good
PHIN-03S,Plymouth Hospitals NHS Trust,PHIN-PLY001,Derriford Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/derriford-hospital-32847,,Derriford Road,Crownhill,Plymouth,PL6 8DH,-4.114,50.417,RK950,South West,RK9,CQC,RK950,Requires improvement
PHIN-03S,Plymouth Hospitals NHS Trust,PHIN-PLY005,Rowans House,NHS PPU,,,,,,PL6 8BQ,-4.119,50.419,,South West,RK9,CQC,,
PHIN-03S,Plymouth Hospitals NHS Trust,PHIN-DEV026,Tavistock Hospital,NHS PPU,,,,,,PL19 8LD,-4.154,50.547,,South West,RK9,CQC,,
PHIN-28E,Poole Hospital NHS Foundation Trust ,PHIN-POL001,Poole Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/poole-hospital-28138,,Longfleet Road,,Poole,BH15 2JB,-1.973,50.722,RD300,South West,RD3,CQC,RD300,Good
PHIN-27Z,Portsmouth Hospitals NHS Trust,PHIN-POR001,Queen Alexandra Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/queen-alexandra-hospital-31412,http://www.porthosp.nhs.uk/ppu/private-patients-unit.htm,Southwick Hill Road,,Portsmouth,PO6 3LY,-1.070,50.850,RHU03,South East,RHU,CQC,RHU03,Good
PHIN-19B,Practice Plus Group,PHIN-DBY023,Barlborough NHS Treatment Centre,IND,https://www.phin.org.uk/profiles/hospitals/barlborough-nhs-treatment-centre-93252,https://www.barlboroughhospital.nhs.uk/,"Practice Plus Group Hospital, Barlborough",2 Lindrick Way,Chesterfield,S43 4XE,-1.283,53.282,RHQ8T,East Midlands,NTP,CQC,1-238946688,Good
PHIN-19B,Practice Plus Group,PHIN-WIL013,Devizes NHS Treatment Centre,IND,,,,,,SN10 3UF,-1.981,51.341,NTP3,South West,NTP,CQC,1-2251883709,Good
PHIN-19B,Practice Plus Group,PHIN-SGC005,Emersons Green NHS Treatment Centre,IND,https://www.phin.org.uk/profiles/hospitals/emersons-green-nhs-treatment-centre-93257,https://www.emersonsgreenhospital.nhs.uk/,"Practice Plus Group Hospital, Emersons Green",The Brooms,Bristol,BS16 7FH,-2.484,51.503,NTPH2,South West,NTP,CQC,1-2251815469,Good
PHIN-19B,Practice Plus Group,PHIN-GRL266,North East London NHS Treatment Centre,IND,https://www.phin.org.uk/profiles/hospitals/north-east-london-nhs-treatment-centre-93254,https://www.ilfordhospital.nhs.uk/,"Practice Plus Group Hospital, Ilford",Barley Lane,Ilford,IG3 8YY,0.112,51.581,,London,NTP,CQC,1-358557034,Good
PHIN-19B,Practice Plus Group,PHIN-RCH007,North West Ophthalmology Practice Plus Group,IND,,,,,,OL16 2UP,-2.140,53.623,,North West,NTP,CQC,,
PHIN-19B,Practice Plus Group,PHIN-PLY004,Peninsula NHS Treatment Centre,IND,https://www.phin.org.uk/profiles/hospitals/peninsula-nhs-treatment-centre-93260,https://www.plymouthpeninsulahospital.nhs.uk/,"Practice Plus Group Hospital, Plymouth",20 Brest Road,Plymouth,PL6 5XP,-4.118,50.412,,South West,NTP,CQC,1-138603138,
PHIN-19B,Practice Plus Group,PHIN-SOM023,Shepton Mallet NHS Treatment Centre,IND,https://www.phin.org.uk/profiles/hospitals/shepton-mallet-nhs-treatment-centre-93258,https://www.sheptonmallethospital.nhs.uk/,"Practice Plus Group Hospital, Shepton Mallet",Old Wells Road,Somerset,BA4 4LP,-2.563,51.191,,South West,NTP,CQC,1-4037765503,
PHIN-19B,Practice Plus Group,PHIN-STH013,Southampton NHS Treatment Centre,IND,https://www.phin.org.uk/profiles/hospitals/southampton-nhs-treatment-centre-93255,https://www.southamptonhospital.nhs.uk/,"Level C, Royal South Hants Hospital, Brintons Terrace",Graham Road,Southampton,SO14 0YG,-1.397,50.913,,South East,NTP,CQC,1-1426402371,Good
PHIN-19B,Practice Plus Group,PHIN-POR005,St Mary's NHS Treatment Centre,IND,https://www.phin.org.uk/profiles/hospitals/st-mary's-nhs-treatment-centre-93259,https://www.portsmouthsurgicalcentre.nhs.uk/,"Practice Plus Group Surgical Centre, St Mary’s Portsmouth",Milton Road,Portsmouth,PO3 6DW,-1.062,50.799,,South East,NTP,CQC,1-116865921,
PHIN-19B,Practice Plus Group,PHIN-MDW008,Will Adams NHS Treatment Centre,IND,https://www.phin.org.uk/profiles/hospitals/will-adams-nhs-treatment-centre-93256,https://www.gillinghamsurgicalcentre.nhs.uk/,"Practice Plus Group Surgical Centre, Gillingham",Beechings Way,Gillingham,ME8 6AD,0.577,51.381,NTP16,South East,NTP,CQC,1-349744874,Good
PHIN-84Z,Prem House Clinic ,PHIN-SFT002,Prem House Clinic ,IND,https://www.phin.org.uk/profiles/hospitals/prem-house-clinic--20318,,Park Road,"Waterloo,",Liverpool,L22 3XF,-3.021,53.479,NTK01,North West,NTK,CQC,1-388163520,Good
PHIN-57X,Probus Surgical Centre ,PHIN-CON023,Probus Surgical Centre,IND,https://www.phin.org.uk/profiles/hospitals/probus-surgical-centre-90377,http://probussurgicalcentre.co.uk,Probus Surgical Centre,Tregony Road,Truro,TR2 4JZ,-4.949,50.290,NAM01,South West,,CQC,1-567879387,Good
PHIN-53N,QSRC Ltd,PHIN-GRL253,The Queen Square Radiosurgery Centre,IND,,,,,,WC1N 3BG,-0.122,51.522,,London,,CQC,,
PHIN-66W,Ramsay Health Care UK,PHIN-SRY012,Ashtead Hospital,IND,https://www.phin.org.uk/profiles/hospitals/ashtead-hospital-21627,https://www.ashteadhospital.co.uk/,The Warren,Ashtead,Mole Valley,KT21 2SB,-0.303,51.304,NVC01,South East,NVC,CQC,1-128718687,Good
PHIN-66W,Ramsay Health Care UK,PHIN-STS050,Beacon Park Hospital,IND,https://www.phin.org.uk/profiles/hospitals/beacon-park-hospital-100335,,Brereton Way,Unit 2,Stafford,ST18 0XF,-2.074,52.817,,West Midlands,NVC,CQC,,
PHIN-66W,Ramsay Health Care UK,PHIN-RDG003,Berkshire Independent Hospital,IND,https://www.phin.org.uk/profiles/hospitals/berkshire-independent-hospital-21628,http://www.berkshireindependenthospital.co.uk/,Berkshire Independent Hospital,Swallowscroft,Reading,RG1 6UZ,-0.988,51.444,NVC02,South East,NVC,CQC,1-128733141,Good
PHIN-66W,Ramsay Health Care UK,PHIN-MIK003,Blakelands Hospital,IND,https://www.phin.org.uk/profiles/hospitals/blakelands-hospital-21670,http://www.blakelandstreatmentcentre.co.uk/,"Smeaton Cl, Blakelands",Blakelands Milton Keynes,Milton Keynes,MK14 5HR,-0.743,52.074,NVC31,South East,NVC,CQC,1-128732777,Good
PHIN-66W,Ramsay Health Care UK,PHIN-LIN003,Boston West Hospital,IND,https://www.phin.org.uk/profiles/hospitals/boston-west-hospital-21666,http://www.bostonwesthospital.co.uk/,Boston West Business Park,Sleaford Road,Boston,PE21 8EG,-0.033,52.975,NVC27,East Midlands,NVC,CQC,1-128732808,Good
PHIN-66W,Ramsay Health Care UK,PHIN-LAN037,Buckshaw Hospital ,IND,https://www.phin.org.uk/profiles/hospitals/buckshaw-hospital--102742,https://www.buckshawhospital.co.uk/,Matrix Park ,,,PR7 7NA,-2.673,53.687,,North West,NVC,CQC,,
PHIN-66W,Ramsay Health Care UK,PHIN-YOR003,Clifton Park Hospital,IND,https://www.phin.org.uk/profiles/hospitals/clifton-park-hospital-21667,https://www.cliftonparkhospital.co.uk/,"Shipton Rd, Rawcliffe",,York,YO30 5RA,-1.114,53.978,NVC28,Yorkshire and The Humber,NVC,CQC,1-128732884,Good
PHIN-66W,Ramsay Health Care UK,PHIN-NTY001,Cobalt Hospital,IND,https://www.phin.org.uk/profiles/hospitals/cobalt-hospital-21668,http://www.cobalttreatmentcentre.co.uk/,The Silverlink North,Newcastle Upon Tyne,North Tyneside,NE27 0BY,-1.510,55.024,NVC29,North East,NVC,CQC,1-128732823,Good
PHIN-66W,Ramsay Health Care UK,PHIN-CON004,Duchy Hospital,IND,https://www.phin.org.uk/profiles/hospitals/duchy-hospital-21630,http://www.duchyhospital.co.uk/,Penventinnie Lane,Treliske,Truro,TR1 3UP,-5.094,50.268,NVC04,South West,NVC,CQC,1-128732707,Requires improvement
PHIN-66W,Ramsay Health Care UK,PHIN-LAN006,Euxton Hall Hospital,IND,https://www.phin.org.uk/profiles/hospitals/euxton-hall-hospital-21631,http://www.euxtonhallhospital.co.uk/,Euxton Hall,Wigan Road,Euxton,PR7 6DY,-2.676,53.661,NVC05,North West,NVC,CQC,1-128732725,Good
PHIN-66W,Ramsay Health Care UK,PHIN-DEV025,Exeter Medical,IND,https://www.phin.org.uk/profiles/hospitals/exeter-medical-94659,,Admiral House,Grenadier Road,Exeter,EX1 3QF,-3.469,50.728,,South West,NVC,CQC,,
PHIN-66W,Ramsay Health Care UK,PHIN-PTE001,Fitzwilliam Hospital,IND,https://www.phin.org.uk/profiles/hospitals/fitzwilliam-hospital-21632,http://www.fitzwilliamhospital.co.uk/,Milton Way,South Bretton,Peterborough,PE3 9AQ,-0.298,52.577,NVC06,East of England,NVC,CQC,1-128732743,Good
PHIN-66W,Ramsay Health Care UK,PHIN-LAN007,Fulwood Hall Hospital,IND,https://www.phin.org.uk/profiles/hospitals/fulwood-hall-hospital-21633,http://www.fulwoodhallhospital.co.uk/,Midgery Lane,Fulwood,Preston,PR2 9SZ,-2.684,53.786,NVC07,North West,NVC,CQC,1-128732946,Good
PHIN-66W,Ramsay Health Care UK,PHIN-OXF006,Horton NHS Treatment Centre,IND,https://www.phin.org.uk/profiles/hospitals/horton-nhs-treatment-centre-21664,https://www.thecherwellhospital.co.uk/,Oxford Road,Banbury,Cherwell,OX16 9FG,-1.337,52.054,NVC25,South East,NVC,CQC,1-128732838,Good
PHIN-66W,Ramsay Health Care UK,PHIN-TOB001,Mount Stuart Hospital,IND,https://www.phin.org.uk/profiles/hospitals/mount-stuart-hospital-21634,http://www.mountstuarthospital.co.uk/,St Vincents Road,,Torquay,TQ1 4UP,-3.542,50.475,NVC08,South West,NVC,CQC,1-128732982,Good
PHIN-66W,Ramsay Health Care UK,PHIN-WIL002,New Hall Hospital,IND,https://www.phin.org.uk/profiles/hospitals/new-hall-hospital-21635,http://www.newhallhospital.co.uk/,New Hall,Bodenham,Salisbury,SP5 4EY,-1.764,51.031,NVC09,South West,NVC,CQC,1-128732997,Good
PHIN-66W,Ramsay Health Care UK,PHIN-SRY011,North Downs Hospital,IND,https://www.phin.org.uk/profiles/hospitals/north-downs-hospital-21647,http://www.northdownshospital.co.uk/,46 Tupwood Lane,Caterham,Tandridge,CR3 6DP,-0.079,51.274,NVC11,South East,NVC,CQC,1-128733015,Good
PHIN-66W,Ramsay Health Care UK,PHIN-NTT002,Nottingham Woodthorpe Hospital,IND,https://www.phin.org.uk/profiles/hospitals/nottingham-woodthorpe-hospital-21679,http://www.nottinghamhospital.co.uk/,748 Mansfield Road,"Woodthorpe,",Nottingham,NG5 3FZ,-1.139,52.991,NVC40,East Midlands,NVC,CQC,1-1512006286,Good
PHIN-66W,Ramsay Health Care UK,PHIN-SLF001,Oaklands Hospital,IND,https://www.phin.org.uk/profiles/hospitals/oaklands-hospital-21648,http://www.oaklands-hospital.co.uk/,19 Lancaster Road,,Salford,M6 8AQ,-2.321,53.492,NVC12,North West,NVC,CQC,1-128733032,Good
PHIN-66W,Ramsay Health Care UK,PHIN-ESS004,Oaks Hospital,IND,https://www.phin.org.uk/profiles/hospitals/oaks-hospital-21649,http://www.oakshospital.co.uk/,Oaks Place,"Mile End Road,",Colchester,CO4 5XR,0.895,51.906,NVC13,East of England,NVC,CQC,1-128733050,Good
PHIN-66W,Ramsay Health Care UK,PHIN-DNC001,Park Hill Hospital,IND,https://www.phin.org.uk/profiles/hospitals/park-hill-hospital-21650,http://www.parkhillhospital.co.uk/,Thorne Road,,Doncaster,DN2 5TH,-1.112,53.530,NVC14,Yorkshire and The Humber,NVC,CQC,1-138502307,Good
PHIN-66W,Ramsay Health Care UK,PHIN-HRT004,Pinehill Hospital,IND,https://www.phin.org.uk/profiles/hospitals/pinehill-hospital-21651,http://www.pinehillhospital.co.uk/,Benslow Lane,,Hitchin,SG4 9QZ,-0.263,51.950,NVC15,East of England,NVC,CQC,1-128733068,Good
PHIN-66W,Ramsay Health Care UK,PHIN-LAN003,Renacres Hospital,IND,https://www.phin.org.uk/profiles/hospitals/renacres-hospital-21652,http://www.renacreshospital.co.uk/,Renacres Lane,,Ormskirk,L39 8SE,-2.951,53.600,NVC16,North West,NVC,CQC,1-128733087,Good
PHIN-66W,Ramsay Health Care UK,PHIN-HRT005,Rivers Hospital,IND,https://www.phin.org.uk/profiles/hospitals/rivers-hospital-21655,http://www.rivers-hospital.co.uk/,High Wych Road,,Sawbridgeworth,CM21 0HH,0.130,51.807,NVC19,East of England,NVC,CQC,1-128733105,Good
PHIN-66W,Ramsay Health Care UK,PHIN-STS003,Rowley Hall Hospital,IND,https://www.phin.org.uk/profiles/hospitals/rowley-hall-hospital-21653,http://www.rowleyhallhospital.co.uk/,Rowley Park,,Stafford,ST17 9AQ,-2.126,52.795,NVC17,West Midlands,NVC,CQC,1-128732964,Good
PHIN-66W,Ramsay Health Care UK,PHIN-ESS005,Springfield Hospital,IND,https://www.phin.org.uk/profiles/hospitals/springfield-hospital-21654,http://www.springfieldhospital.co.uk/,Lawn Lane,"Springfield,",Chelmsford,CM1 7GU,0.485,51.753,NVC18,East of England,NVC,CQC,1-128733123,Good
PHIN-66W,Ramsay Health Care UK,PHIN-DUD025,Stourside Hospital,IND,https://www.phin.org.uk/profiles/hospitals/stourside-hospital-100334,https://www.stoursidehospital.co.uk/,60 Bradley Road,,Stourbridge,DY8 1UX,-2.153,52.460,,West Midlands,NVC,CQC,,
PHIN-66W,Ramsay Health Care UK,PHIN-MDB002,Tees Valley Hospital,IND,https://www.phin.org.uk/profiles/hospitals/tees-valley-hospital-21674,http://www.teesvalleyhospital.co.uk/,Church Lane,,Middlesbrough,TS5 7DX,-1.250,54.546,NVC35,North East,NVC,CQC,1-128732869,Good
PHIN-66W,Ramsay Health Care UK,PHIN-BIR004,The Westbourne Centre,IND,https://www.phin.org.uk/profiles/hospitals/the-westbourne-centre-21683,http://www.westbournecentre.com/,53 Church Road,"Edgbaston,",Birmingham,B15 3SJ,-1.923,52.466,NVC44,West Midlands,NVC,CQC,1-163305214,Good
PHIN-66W,Ramsay Health Care UK,PHIN-DUD001,West Midlands Private Hospital,IND,https://www.phin.org.uk/profiles/hospitals/west-midlands-private-hospital-21660,http://www.westmidlandshospital.co.uk/,Coleman Hill,"Halesowen,",Dudley,B63 2AH,-2.077,52.458,NVC21,West Midlands,NVC,CQC,1-128733177,Good
PHIN-66W,Ramsay Health Care UK,PHIN-GRL249,West Valley Hospital,IND,https://www.phin.org.uk/profiles/hospitals/west-valley-hospital-90380,https://www.westvalleyhospital.co.uk/,West Valley Hospital,Level 9 Interchange 81- 85,Croydon,CR0 2RD,-0.103,51.380,,London,NVC,CQC,1-4151729297,Good
PHIN-66W,Ramsay Health Care UK,PHIN-GLS004,Winfield Hospital,IND,https://www.phin.org.uk/profiles/hospitals/winfield-hospital-21661,http://www.winfieldhospital.co.uk/,Tewkesbury Road,,Gloucester,GL2 9EE,-2.239,51.880,NVC22,South West,NVC,CQC,1-128733195,Requires improvement
PHIN-66W,Ramsay Health Care UK,PHIN-NTH003,Woodland Hospital,IND,https://www.phin.org.uk/profiles/hospitals/woodland-hospital-21662,http://www.woodlandhospital.co.uk/,Rothwell Road,,Kettering,NN16 8XF,-0.770,52.413,NVC23,East Midlands,NVC,CQC,1-128733213,Good
PHIN-66W,Ramsay Health Care UK,PHIN-BRD002,Yorkshire Clinic,IND,https://www.phin.org.uk/profiles/hospitals/yorkshire-clinic-21659,http://www.theyorkshireclinic.co.uk/,Bradford Road,"Bingley,",Bradford,BD16 1TW,-1.818,53.832,NVC20,Yorkshire and The Humber,NVC,CQC,1-128733159,Good
PHIN-55Z,Regency International Clinic Ltd,PHIN-GRL271,Regency International Clinic,IND,,,,,,N1 7SR,-0.088,51.529,,London,,CQC,,
PHIN-59G,Regent’s Park Heart Clinics Ltd. (RPHC),PHIN-CAM008,Cambridge Heart Clinic,IND,https://www.phin.org.uk/profiles/hospitals/cambridge-heart-clinic-59890,https://www.cambridgeheartclinic.co.uk/,"Addenbrookes Hospital, Mailbox 263",Cambridge University Hospitals NHS Foundation Trust,Cambridge,CB2 0QQ,0.139,52.174,,East of England,,CQC,1-120823913,Good
PHIN-59G,Regent’s Park Heart Clinics Ltd. (RPHC),PHIN-BMH007,Dorset Heart Clinic,IND,https://www.phin.org.uk/profiles/hospitals/dorset-heart-clinic-90376,https://www.dorsetheartclinic.co.uk,Royal Bournemouth Hospital,Castle Lane East,Bournemouth,BH7 7DW,-1.824,50.748,,South West,,CQC,1-3550707911,
PHIN-59G,Regent’s Park Heart Clinics Ltd. (RPHC),PHIN-PLY010,Peninsula Heart Clinic,IND,https://www.phin.org.uk/profiles/hospitals/peninsula-heart-clinic-98189,https://www.peninsulaheartclinic.co.uk/,Plymouth Hospitals Nhs Trust,Derriford Hospital,Plymouth,PL6 8DH,-4.116,50.417,,South West,,CQC,1-6906229611,
PHIN-51A,Royal Berkshire NHS Foundation Trust,PHIN-WNM001,Prince Charles Eye Unit,NHS PPU,https://www.phin.org.uk/profiles/hospitals/prince-charles-eye-unit-31466,,St Leonards Road,,Windsor,SL4 3DP,-0.615,51.474,RHW03,South East,RHW,CQC,RHW03,
PHIN-51A,Royal Berkshire NHS Foundation Trust,PHIN-BRC005,Royal Berkshire Bracknell Healthspace,NHS PPU,,,,,,RG12 9BG,-0.736,51.414,,South East,RHW,CQC,,
PHIN-51A,Royal Berkshire NHS Foundation Trust,PHIN-RDG001,Royal Berkshire Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-berkshire-hospital-31465,,London Road,,Reading,RG1 5AN,-0.959,51.451,RHW01,South East,RHW,CQC,RHW01,Good
PHIN-51A,Royal Berkshire NHS Foundation Trust,PHIN-WBK002,West Berkshire Community Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/west-berkshire-community-hospital-92571,,West Berkshire Community Hospital,London Road,Thatcham,RG18 3AS,-1.292,51.406,NO01H,South East,RHW,CQC,,
PHIN-32U,Royal Brompton & Harefield NHS Foundation Trust,PHIN-GRL022,Harefield Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/harefield-hospital-38773,http://www.rbhh-specialistcare.co.uk/,Hill End Road,,Harefield,UB9 6JH,-0.483,51.607,RT301,London,RT3,CQC,RT301,Good
PHIN-32U,Royal Brompton & Harefield NHS Foundation Trust,PHIN-GRL023,Royal Brompton Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-brompton-hospital-38774,http://www.rbhh-specialistcare.co.uk/,Sydney Street,,London,SW3 6NP,-0.171,51.490,RT302,London,RT3,CQC,RT302,Good
PHIN-36X,Royal Cornwall Hospitals NHS Trust,PHIN-CON005,Bodmin Treatment Centre,NHS PPU,,,,,,PL31 2QT,-4.743,50.468,NVC24,South West,REF,CQC,,
PHIN-36X,Royal Cornwall Hospitals NHS Trust,PHIN-CON001,Royal Cornwall Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-cornwall-hospital-29139,https://www.royalcornwall.nhs.uk/our-organisation/private-patients/,Treliske,,Truro,TR1 3LJ,-5.091,50.267,REF12,South West,REF,CQC,REF12,Requires improvement
PHIN-36X,Royal Cornwall Hospitals NHS Trust,PHIN-CON002,St Michael's Hospital,NHS PPU,,,,,,TR27 4JA,-5.424,50.180,REF02,South West,REF,CQC,REF02,Good
PHIN-36X,Royal Cornwall Hospitals NHS Trust,PHIN-CON003,West Cornwall Hospital,NHS PPU,,,,,,TR18 2PF,-5.543,50.122,REF01,South West,REF,CQC,REF01,Good
PHIN-58C,Royal Devon And Exeter NHS Foundation Trust,PHIN-DEV024,Axminster Hospital,NHS PPU,,,,,,EX13 5DU,-2.996,50.784,,South West,RH8,CQC,,
PHIN-58C,Royal Devon And Exeter NHS Foundation Trust,PHIN-DEV020,Exmouth Hospital,NHS PPU,,,,,,EX8 2JN,-3.402,50.621,,South West,RH8,CQC,,
PHIN-58C,Royal Devon And Exeter NHS Foundation Trust,PHIN-DEV005,Heavitree Hospital,NHS PPU,,,,,,EX1 2ED,-3.514,50.724,RH802,South West,RH8,CQC,RH802,
PHIN-58C,Royal Devon And Exeter NHS Foundation Trust,PHIN-DEV003,Royal Devon & Exeter Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-devon-&-exeter-hospital-30572,,Barrack Road,,Exeter,EX2 5DW,-3.507,50.717,RH801,South West,RH8,CQC,RH801,Good
PHIN-58C,Royal Devon And Exeter NHS Foundation Trust,PHIN-DEV021,Tiverton and District Hospital,NHS PPU,,,,,,EX16 6NT,-3.493,50.909,NQT0G,South West,RH8,CQC,,
PHIN-58C,Royal Devon And Exeter NHS Foundation Trust,PHIN-DEV022,Victoria Hospital Sidmouth,NHS PPU,,,,,,EX10 8EW,-3.240,50.682,,South West,RH8,CQC,,
PHIN-46M,Royal Free London NHS Foundation Trust,PHIN-GRL275,Barnet Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/barnet-hospital-26230,,Wellhouse Lane,,Barnet,EN5 3DJ,-0.214,51.651,RAL26,London,RAL,CQC,,
PHIN-46M,Royal Free London NHS Foundation Trust,PHIN-GRL098,Hadley Wood Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/hadley-wood-hospital-26273,http://www.royalfreehadleywood.com,52 Moxon Street,,Barnet,EN5 5TS,-0.199,51.654,RAL80,London,RAL,CQC,RAL80,
PHIN-46M,Royal Free London NHS Foundation Trust,PHIN-GRL024,Royal Free Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-free-hospital-26217,https://www.royalfreeprivatepatients.com,Pond Street,,London,NW3 2QG,-0.165,51.553,RAL01,London,RAL,CQC,RAL01,Requires improvement
PHIN-50P,Royal National Orthopaedic Hospital NHS Trust,PHIN-GRL025,Royal National Orthopaedic Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-national-orthopaedic-hospital-26299,https://www.rnohprivatecare.com/,Brockley Hill,,Stanmore,HA7 4LP,-0.310,51.633,RAN01,London,RAN,CQC,RAN01,Good
PHIN-37C,Royal Surrey County Hospital NHS Foundation Trust,PHIN-SRY003,Royal Surrey County Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/royal-surrey-county-hospital-25811,,Egerton Road,,Guildford,GU2 7XX,-0.607,51.241,RA201,South East,RA2,CQC,RA201,Good
PHIN-38H,Royal United Hospitals Bath NHS Foundation Trust,PHIN-BAS007,Royal National Hospital for Rheumatic Disease,NHS PPU,,,,,,BA1 1RL,-2.361,51.382,NE104,South West,RD1,CQC,,
PHIN-38H,Royal United Hospitals Bath NHS Foundation Trust,PHIN-BAS003,Royal United Hospital,NHS PPU,,,,,,BA1 3NG,-2.391,51.392,RD130,South West,RD1,CQC,RD130,Good
PHIN-38H,Royal United Hospitals Bath NHS Foundation Trust,PHIN-BAS008,Sulis Hospital Bath,NHS PPU,,,,,,BA2 8SQ,-2.417,51.311,,South West,RD1,CQC,,
PHIN-19U,Rutherford Cancer Care Ltd,PHIN-NBL040,The Rutherford Cancer Centre North East,IND,,,,,,NE22 7FD,-1.575,55.155,DCM03,North East,,CQC,1-5433884190,
PHIN-19U,Rutherford Cancer Care Ltd,PHIN-NWP005,The Rutherford Cancer Centre South Wales,IND,,,,,,NP10 8FZ,-3.042,51.559,DCM02,Wales,,HIW,,
PHIN-19U,Rutherford Cancer Care Ltd,PHIN-RDG010,The Rutherford Cancer Centre Thames Valley,IND,,,,,,RG2 9LH,-0.940,51.415,DCM04,South East,,CQC,1-5801940605,
PHIN-72Q,Salford Royal NHS Foundation Trust,PHIN-SLF002,Salford Royal,NHS PPU,https://www.phin.org.uk/profiles/hospitals/salford-royal-33785,,Stott Lane,,Salford,M6 8HD,-2.323,53.488,RM301,North West,RM3,CQC,RM301,Outstanding
PHIN-35E,Salisbury NHS Foundation Trust,PHIN-WIL001,Salisbury District Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/salisbury-district-hospital-35146,,Odstock Road,,Salisbury,SP2 8BJ,-1.790,51.044,RNZ02,South West,RNZ,CQC,RNZ02,Good
PHIN-16O,Sandwell And West Birmingham Hospitals NHS Trust,PHIN-BIR010,Birmingham City Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/birmingham-city-hospital-49904,,Dudley Road,,Birmingham,B18 7QH,-1.933,52.489,RXK02,West Midlands,RXK,CQC,RXK02,Good
PHIN-16O,Sandwell And West Birmingham Hospitals NHS Trust,PHIN-SAW001,Sandwell General Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/sandwell-general-hospital-92566,,Sandwell General Hospital,Lyndon,West Bromwich,B71 4HJ,-1.988,52.527,NV1H1,West Midlands,RXK,CQC,,
PHIN-25Y,Schoen Clinic Ltd,PHIN-GRL262,Schoen Clinic London,IND,https://www.phin.org.uk/profiles/hospitals/schoen-clinic-london-92967,https://www.schoen-clinic.co.uk,66 Wigmore Street,,London,W1U 2SB,-0.150,51.516,DLY01,London,DLY,CQC,1-5596586975,Good
PHIN-29J,Sheffield Children's NHS Foundation Trust,PHIN-SHF007,Sheffield Children's Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/sheffield-children's-hospital-28079,http://www.sheffieldchildrens.nhs.uk,Western Bank,,Sheffield,S10 2TH,-1.491,53.381,RCUEF,Yorkshire and The Humber,RCU,CQC,RCUEF,Good
PHIN-60E,Sheffield Teaching Hospitals NHS Foundation Trust,PHIN-SHF008,Charles Clifford Dental Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/charles-clifford-dental-hospital-31367,http://www.sth.nhs.uk,76 Wellesley Road,,Sheffield,S10 2SZ,-1.494,53.380,RHQCC,Yorkshire and The Humber,RHQ,CQC,RHQCC,Good
PHIN-60E,Sheffield Teaching Hospitals NHS Foundation Trust,PHIN-SHF001,Northern General Hospital,NHS PPU,https://www.phin.org.uk/profiles/hospitals/northern-general-hospital-31395,http://www.sth.nhs.uk,Herries Road,,Sheffield,S5 7AU,-1.456,53.410,RHQNG,Yorkshire and The Humber,RHQ,CQC,RHQNG,Requires improvement
